J1623-0908     1.276446  2.58e-15    14.700      0.60       68.18    245.823652     -9.147003      5.297     27.178  *         
J1623-2631     0.011076  6.71e-19     0.570      1.60       62.86    245.909257    -26.531602    350.976     15.960  BT        
J1623-4256     0.364590  1.02e-15    13.000      1.30      295.00    245.951417    -42.947778    338.890      4.620  *         
J1623-4949     0.725732  4.21e-14    11.000      0.36      183.30    245.978333    -49.817778    334.003     -0.214  *         
J1624-4411     0.233164  7.99e-16     8.100      0.48      139.40    246.089004    -44.192722    338.069      3.677  *         
J1624-4613     0.871243  6.07e-17   170.000      0.39      224.20    246.077917    -46.217222    336.616      2.265  *         
J1624-4721     0.448723  4.15e-15    18.000      0.15      364.00    246.228708    -47.357500    335.874      1.393  *         
J1625-4904     0.460339  1.68e-14    13.000      0.20      684.80    246.325208    -49.076000    334.690      0.145  *         
J1626-4537     0.370141  8.28e-15    12.000      1.10      237.00    246.704083    -45.623778    337.346      2.367  *         
J1626-4807     0.293928  1.75e-14    57.000      0.37      817.00    246.677083    -48.131667    335.530      0.636  *         
J1627-4706     0.140746  1.73e-15     9.200      0.10      456.10    246.869792    -47.113944    336.352      1.250  *         
J1627-4845     0.612331  3.64e-15    36.000      0.48      557.80    246.793083    -48.752222    335.137      0.150  *         
J1627-5547     0.352464  7.38e-16    14.000      0.65      166.20    246.837833    -55.797889    330.074     -4.756  *         
J1628-4804     0.865971  1.24e-15    43.000      1.00      952.00    247.111792    -48.083056    335.766      0.461  *         
J1628-4828     4.137539  1.75e-14   240.000      0.29     1209.00    247.128750    -48.478333    335.488      0.180  *         
J1630-4719     0.559071  1.42e-14    10.000      0.46      489.60    247.510292    -47.328333    336.497      0.787  *         
J1630-4733     0.575971  2.23e-14    76.000      4.00      498.00    247.656125    -47.551389    336.403      0.562  *         
J1631-4155     0.551241  8.81e-18    14.000      0.19      235.00    247.826375    -41.917694    340.596      4.332  *         
J1632-4509     1.046810  1.49e-14    18.000      0.16      412.00    248.058333    -45.152500    338.343      2.002  *         
J1632-4621     1.709154  7.60e-14    18.000      0.99      562.90    248.207554    -46.363500    337.527      1.100  *         
J1632-4757     0.228564  1.51e-14    21.000      0.30      578.00    248.069667    -47.959528    336.296      0.080  *         
J1632-4818     0.813453  6.50e-13    43.000      0.39      758.00    248.165583    -48.314611    336.080     -0.209  *         
J1633-4453     0.436507  6.20e-15    10.000      1.90      474.10    248.446033    -44.885500    338.725      1.982  *         
J1633-4805     0.710830  7.69e-14    48.000      0.23     1120.00    248.272500    -48.093333    336.290     -0.110  *         
J1633-5015     0.352142  3.79e-15     8.700      5.70      398.41    248.250429    -50.252250    334.699     -1.569  *         
J1634-5107     0.507356  1.57e-15    14.000      0.35      372.80    248.520458    -51.129111    334.171     -2.290  *         
J1635+2418     0.490507  1.19e-16    17.400      0.40       24.32    248.857424     24.313144     42.993     39.889  *         
J1635-4513     1.594746  3.60e-15    75.000      0.25      416.00    248.980833    -45.224167    338.731      1.475  *         
J1635-4944     0.671964  8.79e-15    40.000      0.40      474.00    248.980833    -49.743333    335.391     -1.570  *         
J1636-4440     0.206649  4.67e-14    10.000      0.38      449.00    249.068875    -44.673611    339.180      1.799  *         
J1636-4803     1.204644  2.07e-14    44.000      1.10      503.00    249.133333    -48.065278    336.700     -0.515  *         
J1636-4933     0.430367  1.51e-15    17.000      0.45      542.70    249.229792    -49.552778    335.641     -1.561  *         
J1637-4335     0.771367  3.62e-15    40.000      0.18      608.00    249.486667    -43.595000    340.182      2.300  *         
J1637-4450     0.252870  5.75e-16    14.000      0.40      470.70    249.471458    -44.840639    339.248      1.475  *         
J1637-4553     0.118771  3.19e-15     3.700      1.10      193.23    249.494625    -45.890917    338.478      0.761  *         
J1637-4642     0.154027  5.92e-14    17.000      0.78      417.00    249.307375    -46.704167    337.788      0.312  *         
J1637-4721     1.165741  4.44e-15    21.000      0.42      448.00    249.297500    -47.350833    337.304     -0.117  *         
J1637-4816     0.837365  5.83e-15    67.000      0.74      738.00    249.494500    -48.270000    336.710     -0.831  *         
J1638-3815     0.698261  7.70e-17    57.000      0.62      238.00    249.655621    -38.250944    344.264      5.764  *         
J1638-3951     0.771130  5.90e-16    61.700      0.21      249.00    249.564833    -39.866389    343.005      4.744  *         
J1638-4344     1.121944  2.50e-17    34.000      0.17      237.00    249.720333    -43.734444    340.191      2.081  *         
J1638-4417     0.117802  1.61e-15     5.600      0.21      436.00    249.692587    -44.284333    339.768      1.730  *         
J1638-4608     0.278137  5.15e-14     7.700      0.33      424.30    249.595750    -46.136556    338.343      0.544  *         
J1638-4725     0.763933  4.79e-15    54.000      0.32      552.10    249.553917    -47.425556    337.364     -0.296  MSS       
J1638-5226     0.340503  2.65e-15    13.000      0.60      170.10    249.749833    -52.449278    333.702     -3.739  *         
J1639-4359     0.587559  1.50e-17    24.000      0.92      258.90    249.778542    -43.997778    340.023      1.875  *         
J1639-4604     0.529116  5.78e-15     8.700      0.78      258.91    249.838337    -46.075861    338.500      0.459  *         
J1640+2224     0.003163  2.83e-21     0.220      2.00       18.43    250.069760     22.402484     41.051     38.271  DD        
J1640-4648     0.178352  8.06e-16    15.000      0.26      474.00    250.198417    -46.812500    338.114     -0.215  *         
J1640-4715     0.517405  4.20e-14    23.000      1.20      591.70    250.054958    -47.259806    337.714     -0.439  *         
J1640-4951     0.739099  3.34e-16    13.000      0.15      411.40    250.181500    -49.850583    335.829     -2.218  *         
J1643-1224     0.004622  1.85e-20     0.314      4.80       62.41    250.908981    -12.416315      5.669     21.218  T2        
J1643-4505     0.237383  3.18e-14     9.000      0.28      484.00    250.904042    -45.096111    339.728      0.547  *         
J1643-4522     1.347899  8.28e-15    21.000      0.11      482.00    250.835000    -45.366944    339.492      0.406  *         
J1643-4550     0.717508  3.00e-14    15.000      0.34      450.80    250.806333    -45.848472    339.115      0.105  *         
J1644-4559     0.455060  2.01e-14     8.200    310.00      478.80    251.205337    -45.985972    339.193     -0.195  *         
J1644-4657     0.125962  7.50e-16    40.300      0.59      718.00    251.160417    -46.960556    338.435     -0.808  *         
J1645-0317     0.387690  1.78e-15     4.200     21.00       35.73    251.258506     -3.299533     14.114     26.062  *         
J1646-4308     0.840680  1.10e-16   185.000      0.33      595.00    251.730417    -43.135278    341.603      1.374  *         
J1646-4346     0.231603  1.13e-13    13.000      0.98      490.40    251.713750    -43.777222    341.105      0.968  *         
J1646-5123     0.530075  2.10e-15    15.000      0.17      279.00    251.651458    -51.387389    335.276     -3.929  *         
J1646-6831     1.785611  1.70e-15    88.000      2.00       43.00    251.728333    -68.530833    321.842    -14.829  *         
J1648-3256     0.719455  3.53e-15    15.000      1.00      128.28    252.025292    -32.944667    349.586      7.749  *         
J1648-4458     0.629632  1.85e-15    42.000      0.55      925.00    252.054167    -44.973889    340.349      0.009  *         
J1648-4611     0.164950  2.37e-14    12.000      0.58      392.90    252.091750    -46.187778    339.438     -0.794  *         
J1649-3805     0.262026  3.67e-17     8.000      1.00      213.80    252.450925    -38.099750    345.815      4.194  *         
J1649-4349     0.870712  4.40e-17    26.000      0.75      398.60    252.335083    -43.822833    341.360      0.596  *         
J1649-4653     0.557019  4.97e-14    18.000      0.31      332.00    252.352083    -46.885833    339.019     -1.380  *         
J1649-4729     0.297692  6.55e-15    18.000      0.29      540.20    252.326125    -47.498056    338.538     -1.759  *         
J1650-1654     1.749552  3.20e-15    45.000      1.60       43.25    252.613353    -16.911142      2.856     17.234  *         
J1650-4126     0.308918  1.98e-17     7.600      0.29      251.50    252.554892    -41.442722    343.291      1.997  *         
J1650-4341     0.309398  1.67e-17    20.000      0.26      673.00    252.686167    -43.691889    341.623      0.485  *         
J1650-4502     0.380870  1.61e-14     7.300      0.35      319.70    252.634583    -45.043694    340.559     -0.351  *         
J1650-4921     0.156399  1.82e-15     3.800      0.16      229.90    252.646250    -49.351078    337.248     -3.108  *         
J1651-1709     0.973394  3.04e-15    27.400      0.30       33.46    252.882303    -17.156141      2.810     16.882  *         
J1651-4246     0.844081  4.81e-15   110.000     16.00      482.00    252.953292    -42.769722    342.457      0.923  *         
J1651-4519     0.517443  8.19e-15    52.000      0.54      562.00    252.988333    -45.319722    340.506     -0.719  *         
J1651-5222     0.635056  1.81e-15    17.000      2.90      179.10    252.929042    -52.382833    335.014     -5.172  *         
J1652-2404     1.703739  3.16e-15    35.100      1.10       68.41    253.243873    -24.064130    357.315     12.454  *         
J1653-3838     0.305037  2.79e-15     4.300      1.30      207.20    253.415825    -38.639111    345.878      3.268  *         
J1653-4030     1.019372  4.36e-16   125.000      0.40      425.00    253.392625    -40.500389    344.422      2.107  *         
J1653-4249     0.612558  4.81e-15    14.000      1.30      416.10    253.417583    -42.817583    342.636      0.629  *         
J1653-4315     0.419280  1.50e-17   105.000      0.53      337.00    253.373750    -43.250278    342.281      0.380  *         
J1653-4854     3.059510  3.45e-15    75.000      0.18      354.00    253.486250    -48.914167    337.936     -3.256  *         
J1654-2713     0.791822  1.68e-16    17.000      0.10       92.31    253.598448    -27.217102    354.972     10.271  *         
J1654-3710     0.939165  7.35e-16    18.000      0.22      302.00    253.685108    -37.182528    347.147      4.018  *         
J1654-4140     1.273945  1.30e-16    19.000      0.71      307.00    253.597917    -41.673333    343.609      1.247  *         
J1654-4245     1.101555  5.12e-14    31.000      0.14      950.00    253.592000    -42.760833    342.761      0.565  *         
J1655-3844     1.193439  2.00e-15    95.500      0.25      365.00    253.911083    -38.735833    346.046      2.906  *         
J1656-3621     0.730134  1.28e-15    20.000      0.29      229.00    254.137312    -36.366583    348.013      4.245  *         
J1657-4432     0.609607  8.20e-15    13.000      0.38      375.30    254.403042    -44.538889    341.743     -1.006  *         
J1658-4306     1.166449  4.28e-14    97.000      0.80      845.00    254.569167    -43.113889    342.933     -0.214  *         
J1658-4958     0.416874  3.86e-15    13.000      0.87      193.40    254.728833    -49.982889    337.602     -4.554  *         
J1659-4316     0.474381  1.71e-16    11.000      0.21      640.90    254.984917    -43.268333    343.000     -0.547  *         
J1659-4439     0.353293  2.50e-17    18.000      0.42      535.00    254.914333    -44.650278    341.881     -1.361  *         
J1700-3312     1.358307  4.71e-15    30.000      1.20      166.97    255.220755    -33.212917    351.055      5.489  *         
J1700-3611     1.494091  4.32e-15    22.000      0.51      232.70    255.205500    -36.198056    348.679      3.672  *         
J1700-3919     0.560504  5.03e-18    14.000      0.23      354.30    255.092792    -39.316672    346.161      1.826  *         
J1700-4012     0.283792  9.91e-17    16.000      0.13      385.00    255.160625    -40.210722    345.488      1.234  *         
J1700-4939     0.578363  1.08e-15    13.000      0.17      278.00    255.094000    -49.654167    338.008     -4.538  *         
J1701-3726     2.454609  1.11e-14    43.000      2.90      303.40    255.327250    -37.440278    347.756      2.834  *         
J1701-4533     0.322909  5.19e-16    21.000      2.50      526.00    255.371475    -45.563528    341.360     -2.177  *         
J1701-4958     0.804304  1.10e-16   128.700      0.26      230.00    255.303458    -49.975833    337.835     -4.841  *         
J1702-3932     0.390328  3.78e-16    14.000      0.30      530.00    255.559833    -39.544444    346.203      1.401  *         
J1702-4128     0.182136  5.23e-14    15.000      1.10      367.10    255.718833    -41.480056    344.744      0.123  *         
J1702-4217     0.227565  1.14e-17    41.000      0.50      629.00    255.651833    -42.283667    344.078     -0.329  *         
J1702-4306     0.215507  9.79e-15     8.000      0.27      537.00    255.613708    -43.112222    343.405     -0.813  *         
J1702-4310     0.240524  2.24e-13    16.000      0.72      377.00    255.612250    -43.177778    343.352     -0.852  *         
J1702-4428     2.123506  3.30e-15    74.000      0.38      395.00    255.719167    -44.467500    342.378     -1.701  *         
J1703-1846     0.804341  1.73e-15    11.400      0.70       49.55    255.962867    -18.771052      3.229     13.560  *         
J1703-3241     1.211785  6.60e-16    39.000      7.60      110.31    255.843920    -32.696676    351.786      5.387  *         
J1703-4442     1.747293  1.43e-14    12.000      0.21      280.20    255.835792    -44.711667    342.235     -1.916  *         
J1703-4851     1.396401  5.08e-15    13.000      1.10      150.29    255.976667    -48.865500    338.987     -4.514  *         
J1705-1906     0.298987  4.14e-15     7.300      8.00       22.91    256.400416    -19.110735      3.189     13.026  *         
J1705-3423     0.255426  1.08e-15    12.000      4.10      146.36    256.426513    -34.395881    350.720      3.975  *         
J1705-3936     0.854482  1.93e-14    22.000      0.33      598.00    256.404583    -39.608056    346.548      0.845  *         
J1705-3950     0.318941  6.06e-14     8.200      1.50      207.10    256.374333    -39.849722    346.341      0.718  *         
J1705-4108     0.861067  3.47e-14    44.000      1.30     1077.00    256.335000    -41.145556    345.291     -0.042  *         
J1706-3839     0.586287  3.00e-15    26.000      0.20      626.00    256.588750    -38.664167    347.387      1.301  *         
J1706-4310     0.616979  6.51e-15    16.000      0.28      656.10    256.518792    -43.172500    343.758     -1.375  *         
J1707-4053     0.581017  1.92e-15    33.000      7.20      360.00    256.840533    -40.898917    345.718     -0.198  *         
J1707-4341     0.890594  5.70e-15    12.000      0.46      398.20    256.917125    -43.686667    343.521     -1.915  *         
J1707-4729     0.266474  1.56e-15     6.300      1.90      268.30    256.814779    -47.492917    340.424     -4.135  *         
J1708-3426     0.692113  4.20e-15    23.000      1.50      190.70    257.240785    -34.445594    351.083      3.407  *         
J1708-3506     0.004505  1.14e-20     0.550      1.31      146.73    257.073426    -35.106289    350.470      3.124  DD        
J1708-3827     1.225782  8.60e-15    40.000      0.42      788.00    257.068750    -38.460000    347.776      1.123  *         
J1708-4522     1.297837  2.61e-15    17.000      0.22      454.00    257.053833    -45.380833    342.220     -3.006  *         
J1709-1640     0.653054  6.31e-15    10.800      4.00       24.87    257.360172    -16.682703      5.775     13.657  *         
J1709+2313     0.004631  3.63e-21     0.340      0.20       25.35    257.274133     23.224403     44.522     32.209  BT        
J1709-3626     0.447857  2.27e-15    17.000      0.58      393.60    257.438125    -36.434333    349.578      2.095  *         
J1709-3841     0.586986  7.86e-15    19.000      0.31      356.00    257.316625    -38.688056    347.709      0.832  *         
J1709-4342     1.735898  8.00e-16    50.000      0.14      281.00    257.378750    -43.703889    343.706     -2.193  *         
J1709-4429     0.102459  9.30e-14     6.000      7.30       75.69    257.428033    -44.485622    343.098     -2.686  *         
J1710-4148     0.286561  1.02e-16    12.000      0.31      461.00    257.598958    -41.805278    345.330     -1.195  *         
J1711-1509     0.868804  1.10e-15    12.200      0.70       59.88    257.979416    -15.161041      7.417     14.013  *         
J1711-3826     0.465365  7.41e-15    24.000      0.16      376.00    257.935208    -38.437222    348.197      0.591  *         
J1711-4322     0.102618  2.67e-17     7.000      0.26      191.50    257.794004    -43.381417    344.145     -2.244  ELL1      
J1713+0747     0.004570  8.53e-21     0.110     10.20       15.99    258.456377      7.793757     28.751     25.223  DD        
J1713-3844     1.600114  1.77e-13    17.000      0.26      544.00    258.259583    -38.741389    348.101      0.207  *         
J1715-3247     1.260214  9.20e-17    60.000      0.08      164.00    258.847750    -32.791667    353.211      3.296  *         
J1715-3700     0.779628  1.46e-16   110.000      0.37      449.00    258.790208    -37.001111    349.757      0.886  *         
J1715-3859     0.928108  4.40e-15    62.000      0.54      817.00    258.907875    -38.990306    348.194     -0.348  *         
J1715-3903     0.278481  3.77e-14     8.500      0.46      313.10    258.809583    -39.050556    348.101     -0.321  *         
J1715-4034     2.072153  3.01e-15    83.000      1.60      254.00    258.920792    -40.572778    346.912     -1.277  *         
J1715-4254     0.573745  8.76e-16    26.000      0.07      407.00    258.793917    -42.915000    344.951     -2.562  *         
J1716-3720     0.630314  1.80e-14    14.000      0.41      682.70    259.047333    -37.345556    349.596      0.519  *         
J1716-4005     0.311813  2.87e-15    48.900      1.37      435.00    259.175250    -40.090833    347.418     -1.155  *         
J1716-4111     1.036067  2.88e-15    12.000      0.22      245.80    259.184613    -41.185972    346.529     -1.795  *         
J1717-3425     0.656299  9.80e-15    14.000      3.30      587.70    259.334352    -34.416546    352.120      2.025  *         
J1717-3737     0.682419  5.29e-15    22.000      0.69      525.80    259.316500    -37.626667    349.491      0.182  *         
J1717-3847     1.149499  8.20e-16   287.000      0.30      707.00    259.326667    -38.784167    348.551     -0.494  *         
J1717-3953     1.085521  3.30e-17   300.000      0.78      466.00    259.356458    -39.898611    347.655     -1.157  *         
J1717-4043     0.397857  1.22e-14    41.000      0.54      452.60    259.449625    -40.730556    347.016     -1.695  *         
J1717-40433    0.349929  1.75e-15    38.000      0.41      539.00    259.258333    -40.725278    346.937     -1.574  *         
J1718-3714     1.289379  2.62e-14    96.000      0.23      833.00    259.577458    -37.237778    349.928      0.237  *         
J1718-3718     3.378574  1.61e-12   130.000      0.18      371.10    259.541667    -37.314722    349.849      0.216  *         
J1718-3825     0.074670  1.32e-14     3.900      1.30      247.40    259.556521    -38.421683    348.951     -0.432  *         
J1718-4539     0.590473  7.51e-15    11.000      0.08      254.00    259.549583    -45.654417    343.022     -4.584  *         
J1719-1438     0.005790  8.04e-21     0.300      0.42       36.86    259.791971    -14.633595      8.858     12.838  ELL1      
J1719-4006     0.189094  1.67e-15     6.700      1.10      386.60    259.757175    -40.116528    347.653     -1.533  *         
J1719-4302     0.235475  3.92e-16     5.700      0.37      297.70    259.953208    -43.036500    345.341     -3.325  *         
J1720-0212     0.477715  8.28e-17    59.000      1.00       66.98    260.238621     -2.206639     20.134     18.936  *         
J1720-1633     1.565601  5.80e-15    16.200      1.10       44.83    260.105026    -16.559368      7.374     11.537  *         
J1720-2933     0.620448  7.46e-16    17.000      2.10       42.64    260.142156    -29.554511    356.505      4.248  *         
J1720-3659     0.351125  3.27e-17     7.500      0.74      381.60    260.008233    -36.985139    350.332      0.100  *         
J1721-1936     1.004037  1.62e-15    20.600      0.30       75.70    260.256168    -19.614046      4.857      9.738  ELL1      
J1721-2457     0.003497  5.54e-21     0.920      0.58       47.76    260.272901    -24.951767      0.387      6.751  *         
J1721-3532     0.280424  2.52e-14    26.000     11.00      496.00    260.386578    -35.547114    351.687      0.670  *         
J1722-3207     0.477158  6.46e-16    10.000      3.40      126.06    260.512313    -32.129258    354.561      2.525  *         
J1722-3632     0.399183  4.46e-15    22.000      1.60      416.20    260.540904    -36.548139    350.934     -0.001  *         
J1722-3712     0.236173  1.09e-14     4.000      3.20       99.50    260.746542    -37.201028    350.490     -0.507  *         
J1722-4400     0.218554  3.74e-16     3.700      0.22      219.30    260.693821    -44.009222    344.843     -4.319  *         
J1723-2837     0.001856  7.54e-21     0.200      1.10       19.69    260.846607    -28.632547    357.616      4.260  ELL1      
J1723-2852     0.625034  9.00e-16    50.000      0.13      172.00    260.992500    -28.880833    357.482      4.015  *         
J1723-3659     0.202722  8.01e-15     7.800      1.50      254.20    260.781583    -36.987194    350.682     -0.409  *         
J1724-3149     0.948237  7.25e-15    32.000      0.36      409.00    261.186958    -31.817778    355.142      2.228  *         
J1724-3505     1.221708  2.11e-14    24.000      0.24      875.00    261.199542    -35.093333    352.437      0.380  *         
J1724-4500     1.309109  3.51e-15    28.000      0.05      182.00    261.107500    -45.004167    344.182     -5.121  *         
J1725-2852     1.257788  1.99e-15    38.000      0.25      161.00    261.291250    -28.872778    357.636      3.803  *         
J1725-3546     1.032471  1.50e-14    33.000      0.61      744.00    261.425833    -35.771111    351.979     -0.153  *         
J1725-3848     2.062386  2.30e-14    32.000      0.14      230.00    261.250417    -38.810000    349.384     -1.741  *         
J1725-4043     1.465071  2.79e-15    50.000      0.34      203.00    261.422583    -40.719722    347.874     -2.920  *         
J1726-3530     1.110132  1.22e-12    55.000      0.30      727.00    261.531292    -35.499444    352.252     -0.072  *         
J1726-3635     0.287432  1.44e-15     7.800      0.29      539.20    261.706708    -36.596000    351.422     -0.802  *         
J1726-4006     0.882778  3.33e-15    20.000      0.21      277.00    261.639042    -40.100556    348.481     -2.711  *         
J1727-2739     1.293100  1.10e-15    90.000      1.60      147.00    261.879125    -27.650139    358.943      4.052  *         
J1728-3733     0.615538  7.20e-17     8.100      0.19      281.50    262.192708    -37.552222    350.842     -1.656  *         
J1728-4028     0.866343  2.33e-16   100.000      0.69      231.00    262.115333    -40.469444    348.375     -3.218  *         
J1730-2304     0.008123  2.02e-20     0.965      3.90        9.62    262.590255    -23.075358      3.137      6.023  *         
J1730-2900     1.538427  8.85e-15    23.000      0.13      289.00    262.534500    -29.012778    358.123      2.819  *         
J1730-3350     0.139460  8.48e-14     8.600      3.20      259.00    262.635663    -33.844286    354.133      0.090  *         
J1730-3353     3.270242  2.20e-14    54.000      0.38      256.00    262.731583    -33.893889    354.135     -0.004  *         
J1731-1847     0.002345  2.54e-20     0.130      0.37      106.47    262.823374    -18.792407      6.890      8.151  BTX       
J1731-3123     0.753048  1.68e-15    19.000      0.29      354.00    262.752208    -31.395278    356.233      1.354  *         
J1731-4744     0.829829  1.64e-13    20.000     12.00      123.33    262.925429    -47.742933    342.565     -7.669  *         
J1732-1930     0.483770  1.82e-16    16.000      0.30       72.43    263.083440    -19.502382      6.417      7.563  *         
J1732-3426     0.332887  4.02e-16    14.000      0.24      513.50    263.029917    -34.434722    353.818     -0.507  *         
J1732-3729     2.184001  1.30e-15    40.000      0.31      317.00    263.086708    -37.484722    351.288     -2.211  *         
J1732-4128     0.627981  1.28e-14    16.000      0.63      195.30    263.208333    -41.480000    347.980     -4.462  *         
J1732-4156     0.323434  6.61e-16    21.000      0.22      228.70    263.203583    -41.941556    347.589     -4.709  *         
J1732-5049     0.005313  1.42e-20     0.292      1.70       56.82    263.199029    -50.816710    340.029     -9.454  T2        
J1733-2228     0.871683  4.27e-17    60.000      2.30       41.14    263.360157    -22.477009      4.029      5.749  *         
J1733-2533     0.659794  2.10e-15    36.000      0.10      242.00    263.357750    -25.553056      1.428      4.092  *         
J1733-2837     0.768185  1.11e-15    12.000      0.07      225.00    263.391250    -28.625833    358.857      2.402  *         
J1733-3030     0.362052  1.65e-15    16.000      0.20      636.00    263.495375    -30.513611    357.320      1.301  *         
J1733-3322     1.245915  4.10e-15    34.300      0.80      524.00    263.480042    -33.367500    354.917     -0.238  *         
J1733-3716     0.337586  1.50e-14     6.200      3.40      153.50    263.361475    -37.281833    351.577     -2.284  *         
J1733-4005     0.561778  3.62e-15    14.000      0.49      317.80    263.494333    -40.094361    349.266     -3.895  *         
J1734-3333     1.169341  2.28e-12   500.000      0.50      578.00    263.612083    -33.555556    354.819     -0.433  *         
J1735-0724     0.419335  1.21e-15     7.400      1.70       73.51    263.770715     -7.414581     17.271     13.284  *         
J1735-3258     0.350963  2.61e-14   187.500      0.46      754.00    263.987083    -32.971944    355.479     -0.381  *         
J1736-2457     2.642223  3.43e-15    60.000      0.52      170.00    264.189333    -24.963889      2.331      3.775  *         
J1736-2819     1.592419  1.49e-14    21.000      0.16      261.00    264.103042    -28.328333    359.446      2.036  *         
J1736-2843     6.445036  3.00e-14   145.000      0.43      331.00    264.177458    -28.730833    359.142      1.764  *         
J1736-3511     0.502803  1.57e-15    15.000      0.18      106.00    264.011250    -35.198889    353.614     -1.598  *         
J1737-3102     0.768672  3.73e-14    15.000      0.60      280.00    264.390542    -31.033472    357.298      0.373  *         
J1737-3137     0.450432  1.39e-13    16.400      0.80      488.20    264.267875    -31.622500    356.744      0.145  *         
J1737-3320     0.816273  2.25e-15    42.000      0.35      804.00    264.293792    -33.338889    355.308     -0.795  *         
J1737-3555     0.397585  6.12e-15     6.900      0.74       89.41    264.416829    -35.928833    353.175     -2.268  *         
J1738-2647     0.349591  3.15e-15    12.000      0.44      182.20    264.520958    -26.796111      0.940      2.544  *         
J1738-2955     0.443398  8.19e-14    23.400      0.29      223.40    264.717667    -29.930833    358.380      0.724  *         
J1738-3107     0.549498  2.96e-16    34.000      0.26      735.00    264.697500    -31.128889    357.358      0.100  *         
J1738-3211     0.768499  7.95e-16    12.000      2.80       49.59    264.725772    -32.198235    356.466     -0.491  *         
J1738-3316     0.730373  8.86e-17    91.000      0.55      273.00    264.643542    -33.267111    355.525     -1.003  *         
J1739-2903     0.322882  7.88e-15     6.700      2.00      138.56    264.892825    -29.050967    359.206      1.064  *         
J1739-3023     0.114368  1.14e-14     6.100      1.00      170.00    264.915833    -30.386667    358.086      0.336  *         
J1739-3049     0.239317  2.18e-15    18.800      0.50      573.20    264.846750    -30.827778    357.680      0.152  *         
J1739-3131     0.529441  1.86e-14    22.000      4.90      600.10    264.851267    -31.520916    357.096     -0.220  *         
J1739-3159     0.877561  1.97e-16    53.500      1.00      337.00    264.952833    -31.996944    356.739     -0.547  *         
J1739-3951     0.341772  1.99e-17     9.400      0.12       24.60    264.909375    -39.866750    350.039     -4.690  *         
J1740+1311     0.803050  1.45e-15    32.700      3.90       48.67    265.030606     13.199081     37.085     21.679  *         
J1740-2540     1.692656  1.85e-15    30.000      0.16      333.00    265.188833    -25.671944      2.212      2.633  *         
J1740-3015     0.606887  4.66e-13     5.200      6.40      152.15    265.140917    -30.262083    358.294      0.238  *         
J1740-3052     0.570313  2.55e-14     8.900      0.70      738.78    265.208338    -30.867861    357.811     -0.132  MSS       
J1740-3327     0.515001  3.90e-15    11.000      0.30      274.10    265.107167    -33.464861    355.564     -1.436  *         
J1741-0840     2.043082  2.27e-15    77.600      1.40       74.90    265.343982     -8.675506     16.955     11.304  *         
J1741-2719     0.346797  8.06e-17    14.000      0.20      361.90    265.396083    -27.323056      0.907      1.604  *         
J1741-2733     0.892959  1.48e-16    42.200      1.10      149.20    265.255583    -27.564167      0.636      1.582  *         
J1741-2945     0.223558  6.34e-16    10.700      0.60      310.30    265.310292    -29.759722    358.798      0.380  *         
J1741-3016     1.893749  8.99e-15    39.800      2.30      382.00    265.279333    -30.275278    358.346      0.130  *         
J1741-3927     0.512211  1.93e-15     9.300      4.70      158.50    265.325337    -39.460556    350.555     -4.749  *         
J1742-3957     1.016349  8.16e-17    66.000      0.14      186.00    265.518458    -39.956111    350.209     -5.135  *         
J1743-0339     0.444645  1.56e-15     6.500      0.50       30.26    265.784105     -3.653189     21.649     13.400  *         
J1743-1351     0.405337  4.78e-16    14.600      0.50      116.30    265.906759    -13.860546     12.699      8.205  *         
J1743-2442     1.242508  4.72e-16    75.000      0.14      239.00    265.833833    -24.715278      3.333      2.640  *         
J1743-3150     2.414576  1.21e-13    45.000      1.90      193.05    265.902857    -31.839360    357.299     -1.148  *         
J1743-3153     0.193105  1.06e-14    11.300      0.50      505.70    265.814854    -31.884806    357.221     -1.109  *         
J1744-1134     0.004075  8.93e-21     0.137      3.10        3.14    266.122513    -11.581850     14.794      9.180  *         
J1744-2335     1.683507  8.33e-16    26.000      0.20       96.66    266.201958    -23.598611      4.463      2.937  *         
J1744-3130     1.066061  2.12e-14    16.000      0.70      192.90    266.023675    -31.501111    357.641     -1.059  *         
J1744-3922     0.172444  1.55e-18     3.400      0.11      148.10    266.011146    -39.372528    350.908     -5.155  ELL1      
J1745-0952     0.019376  9.25e-20     1.800      0.38       64.47    266.288062     -9.877689     16.371      9.895  ELL1      
J1745-2229     1.160593  2.86e-15    14.000      0.13      299.00    266.319625    -22.487222      5.470      3.422  *         
J1745-3040     0.367429  1.07e-14     7.800     13.00       88.37    266.484604    -30.673194    358.553     -0.963  *         
J1746-2849     1.478480  1.27e-14    31.000      0.40     1456.00    266.515417    -28.821944      0.148     -0.023  *         
J1746-2850     1.077101  1.34e-12    45.000      0.80      962.70    266.527500    -28.845000      0.134     -0.044  *         
J1747-2647     0.500254  1.32e-14    66.000      1.54      570.00    266.878725    -26.787222      2.054      0.758  *         
J1747-2802     2.780079  2.37e-15    27.300      0.50      835.00    266.860625    -28.043611      0.971      0.121  *         
J1747-2958     0.098814  6.13e-14     7.000      0.25      101.50    266.816175    -29.966944    359.305     -0.841  *         
J1748-1300     0.394133  1.21e-15    12.300      2.00       99.36    267.072532    -13.014468     14.016      7.656  *         
J1748-2021A    0.288603  3.99e-16    87.000      0.37      219.40    267.219538    -20.361028      7.728      3.801  *         
