# the array has a shape of (71, 53)  power values in Kelvin for (elevations,frequency)
1.779557991027832031e+01 1.611773109436035156e+01 1.690495300292968750e+01 1.631918144226074219e+01 1.871727561950683594e+01 1.688743019104003906e+01 1.891305351257324219e+01 2.005458068847656250e+01 1.903852462768554688e+01 1.869759178161621094e+01 1.746964836120605469e+01 1.734238243103027344e+01 1.728232574462890625e+01 1.698927879333496094e+01 1.660355758666992188e+01 1.636471557617187500e+01 1.609835243225097656e+01 1.603447723388671875e+01 1.593185901641845703e+01 1.599330520629882812e+01 1.587395858764648438e+01 1.578677463531494141e+01 1.563142871856689453e+01 1.538351917266845703e+01 1.506781101226806641e+01 1.470279598236083984e+01 1.458246135711669922e+01 1.904465293884277344e+01 4.184797286987304688e+01 1.510896396636962891e+01 1.488926601409912109e+01 1.512808895111083984e+01 1.528823375701904297e+01 1.953054237365722656e+01 2.093628501892089844e+01 1.700980567932128906e+01 1.692226028442382812e+01 1.503208160400390625e+01 1.666034889221191406e+01 1.546326828002929688e+01 1.575272846221923828e+01 1.546323394775390625e+01 -2.474111795425415039e+00 1.883424758911132812e+01 1.491113758087158203e+01 1.485733795166015625e+01 1.480771160125732422e+01 1.559372043609619141e+01 2.430066490173339844e+01 3.040299224853515625e+01 2.493376731872558594e+01 2.605044746398925781e+01 2.723766136169433594e+01
1.985270118713378906e+01 1.664216995239257812e+01 1.814585685729980469e+01 1.712121009826660156e+01 1.839809608459472656e+01 1.677748107910156250e+01 1.822657394409179688e+01 1.849917411804199219e+01 1.787172508239746094e+01 1.776218795776367188e+01 1.738973236083984375e+01 1.726549530029296875e+01 1.720643234252929688e+01 1.695716857910156250e+01 1.657304191589355469e+01 1.630414009094238281e+01 1.603051948547363281e+01 1.592429161071777344e+01 1.584311294555664062e+01 1.591553020477294922e+01 1.577601051330566406e+01 1.574560260772705078e+01 1.557033538818359375e+01 1.530183601379394531e+01 1.492937660217285156e+01 1.458970737457275391e+01 1.444096469879150391e+01 1.692852973937988281e+01 2.772881889343261719e+01 1.489743041992187500e+01 1.479626750946044922e+01 1.502836704254150391e+01 1.517105484008789062e+01 1.898624420166015625e+01 1.905479621887207031e+01 1.603432273864746094e+01 1.655640602111816406e+01 1.535947418212890625e+01 1.690714263916015625e+01 1.538978672027587891e+01 1.550639533996582031e+01 1.547117900848388672e+01 1.468476295471191406e+01 1.578544521331787109e+01 1.480461311340332031e+01 1.475465488433837891e+01 1.471276473999023438e+01 1.552178955078125000e+01 2.422424316406250000e+01 3.027935600280761719e+01 2.479139709472656250e+01 2.586235427856445312e+01 2.704195022583007812e+01
2.011685371398925781e+01 1.683946800231933594e+01 1.707570075988769531e+01 1.621366882324218750e+01 1.777881240844726562e+01 1.670617485046386719e+01 1.826121330261230469e+01 1.989912986755371094e+01 2.007623481750488281e+01 1.938312149047851562e+01 1.735404014587402344e+01 1.719467735290527344e+01 1.709015464782714844e+01 1.686335945129394531e+01 1.643801307678222656e+01 1.613042640686035156e+01 1.585443210601806641e+01 1.581075572967529297e+01 1.572165966033935547e+01 1.578400135040283203e+01 1.564497089385986328e+01 1.563593578338623047e+01 1.543946838378906250e+01 1.513130474090576172e+01 1.479293823242187500e+01 1.445068454742431641e+01 1.434489059448242188e+01 1.559761428833007812e+01 2.221508789062500000e+01 1.469168376922607422e+01 1.470639419555664062e+01 1.494926929473876953e+01 1.504884433746337891e+01 1.804547309875488281e+01 1.787425804138183594e+01 1.650757026672363281e+01 1.888484191894531250e+01 1.598120212554931641e+01 1.847200393676757812e+01 1.745340538024902344e+01 1.599422168731689453e+01 1.508745479583740234e+01 1.449604892730712891e+01 1.508380126953125000e+01 1.476406764984130859e+01 1.471895217895507812e+01 1.468155288696289062e+01 1.548630046844482422e+01 2.421933174133300781e+01 3.024322509765625000e+01 2.464121246337890625e+01 2.571683692932128906e+01 2.690097808837890625e+01
1.827312660217285156e+01 1.606990623474121094e+01 1.751526641845703125e+01 1.621922683715820312e+01 1.793348121643066406e+01 1.665163040161132812e+01 2.237367439270019531e+01 2.294552803039550781e+01 1.805445289611816406e+01 1.764697647094726562e+01 1.719514274597167969e+01 1.708721160888671875e+01 1.693269538879394531e+01 1.665967178344726562e+01 1.626217460632324219e+01 1.596103954315185547e+01 1.570096874237060547e+01 1.567972469329833984e+01 1.564125442504882812e+01 1.567104053497314453e+01 1.553545665740966797e+01 1.550253963470458984e+01 1.533607864379882812e+01 1.504574680328369141e+01 1.472913742065429688e+01 1.442050266265869141e+01 1.430630779266357422e+01 1.520484638214111328e+01 2.321067237854003906e+01 1.462392902374267578e+01 1.467893886566162109e+01 1.490110111236572266e+01 1.501228237152099609e+01 1.572957324981689453e+01 1.647990036010742188e+01 1.764433479309082031e+01 1.815178108215332031e+01 1.644691276550292969e+01 1.724968528747558594e+01 1.573384857177734375e+01 1.543667316436767578e+01 1.506311416625976562e+01 1.461893177032470703e+01 1.508544158935546875e+01 1.477067184448242188e+01 1.469346523284912109e+01 1.465614986419677734e+01 1.547605514526367188e+01 2.414658546447753906e+01 3.008740425109863281e+01 2.452260589599609375e+01 2.563117027282714844e+01 2.678931427001953125e+01
3.678754806518554688e+01 1.888519859313964844e+01 1.680910682678222656e+01 1.596940040588378906e+01 1.714722251892089844e+01 1.671197319030761719e+01 2.831817436218261719e+01 2.834803390502929688e+01 1.820094871520996094e+01 1.763956832885742188e+01 1.704206657409667969e+01 1.689097976684570312e+01 1.672263908386230469e+01 1.644783210754394531e+01 1.608037757873535156e+01 1.583228778839111328e+01 1.557143402099609375e+01 1.553108119964599609e+01 1.548550128936767578e+01 1.552408790588378906e+01 1.540245246887207031e+01 1.538159465789794922e+01 1.524758148193359375e+01 1.495963191986083984e+01 1.466984272003173828e+01 1.435763645172119141e+01 1.421285057067871094e+01 1.566761684417724609e+01 2.473090744018554688e+01 1.465485000610351562e+01 1.459123706817626953e+01 1.482544517517089844e+01 1.492702674865722656e+01 1.533709812164306641e+01 1.685547065734863281e+01 1.534020996093750000e+01 2.108037567138671875e+01 1.540977573394775391e+01 1.695304870605468750e+01 1.483129119873046875e+01 1.511193180084228516e+01 1.518115997314453125e+01 1.456788730621337891e+01 1.512678813934326172e+01 1.467619419097900391e+01 1.459700775146484375e+01 1.458307838439941406e+01 1.538133811950683594e+01 2.401588439941406250e+01 2.996279335021972656e+01 2.447929573059082031e+01 2.550608253479003906e+01 2.665321922302246094e+01
1.857641220092773438e+01 1.597282314300537109e+01 1.762956809997558594e+01 1.607054138183593750e+01 1.728165435791015625e+01 1.623063278198242188e+01 1.797676467895507812e+01 1.935810089111328125e+01 1.745638084411621094e+01 1.723907470703125000e+01 1.688098144531250000e+01 1.673973655700683594e+01 1.661777305603027344e+01 1.636939239501953125e+01 1.598874950408935547e+01 1.574343776702880859e+01 1.548167896270751953e+01 1.542404556274414062e+01 1.537133884429931641e+01 1.544366836547851562e+01 1.533544540405273438e+01 1.531874465942382812e+01 1.518626689910888672e+01 1.485931110382080078e+01 1.456473827362060547e+01 1.420783519744873047e+01 1.406092357635498047e+01 1.617151069641113281e+01 2.917571258544921875e+01 1.453603744506835938e+01 1.448352909088134766e+01 1.473092174530029297e+01 1.483484172821044922e+01 1.531467151641845703e+01 1.655956268310546875e+01 1.617992210388183594e+01 1.517477893829345703e+01 1.501916885375976562e+01 1.678323554992675781e+01 1.468545055389404297e+01 1.507093715667724609e+01 1.502626132965087891e+01 1.443400096893310547e+01 1.536059284210205078e+01 1.462075901031494141e+01 1.451354885101318359e+01 1.449949645996093750e+01 1.530598449707031250e+01 2.396759223937988281e+01 2.989011573791503906e+01 2.433267211914062500e+01 2.535129737854003906e+01 2.650253868103027344e+01
3.193900108337402344e+01 1.922174072265625000e+01 1.766781997680664062e+01 1.611677360534667969e+01 1.683891677856445312e+01 1.662209129333496094e+01 2.445412445068359375e+01 2.581553649902343750e+01 1.759839630126953125e+01 1.721430587768554688e+01 1.690818977355957031e+01 1.678837203979492188e+01 1.666702842712402344e+01 1.638344764709472656e+01 1.599449062347412109e+01 1.571451282501220703e+01 1.545554828643798828e+01 1.542350673675537109e+01 1.535463333129882812e+01 1.543539524078369141e+01 1.531099033355712891e+01 1.530425167083740234e+01 1.511738300323486328e+01 1.479170513153076172e+01 1.447609424591064453e+01 1.415234470367431641e+01 1.402045917510986328e+01 1.556626033782958984e+01 2.569130134582519531e+01 1.446952533721923828e+01 1.443067836761474609e+01 1.467563343048095703e+01 1.477036380767822266e+01 1.547816371917724609e+01 1.783709335327148438e+01 1.683737373352050781e+01 2.411488914489746094e+01 1.518627548217773438e+01 1.640432739257812500e+01 1.440191555023193359e+01 1.522392749786376953e+01 1.480686092376708984e+01 1.445139312744140625e+01 1.516128635406494141e+01 1.454445648193359375e+01 1.448793888092041016e+01 1.447423171997070312e+01 1.528284740447998047e+01 2.396627616882324219e+01 2.987875366210937500e+01 2.427936553955078125e+01 2.531804847717285156e+01 2.646022033691406250e+01
5.151903915405273438e+01 2.234707450866699219e+01 1.839093399047851562e+01 1.699633979797363281e+01 1.755190467834472656e+01 1.699524497985839844e+01 3.718043899536132812e+01 3.619617843627929688e+01 1.832192039489746094e+01 1.738257217407226562e+01 1.691608810424804688e+01 1.676676559448242188e+01 1.660780525207519531e+01 1.631185722351074219e+01 1.591759777069091797e+01 1.569748210906982422e+01 1.542403030395507812e+01 1.536730957031250000e+01 1.532418060302734375e+01 1.536848735809326172e+01 1.522981643676757812e+01 1.517689132690429688e+01 1.500243473052978516e+01 1.469623565673828125e+01 1.442896652221679688e+01 1.411216259002685547e+01 1.398888874053955078e+01 1.441907215118408203e+01 1.722204399108886719e+01 1.425998210906982422e+01 1.436224746704101562e+01 1.459158992767333984e+01 1.469853210449218750e+01 1.539053630828857422e+01 1.699225425720214844e+01 1.593562412261962891e+01 1.976890373229980469e+01 1.569811344146728516e+01 1.732337951660156250e+01 1.462253856658935547e+01 1.521940708160400391e+01 1.451870727539062500e+01 1.495078182220458984e+01 1.516664791107177734e+01 1.450836277008056641e+01 1.442981338500976562e+01 1.439815998077392578e+01 1.521499538421630859e+01 2.384705352783203125e+01 2.976809120178222656e+01 2.419217109680175781e+01 2.525422477722167969e+01 2.636668586730957031e+01
3.192928504943847656e+01 1.888123703002929688e+01 1.807143974304199219e+01 1.620524787902832031e+01 1.722716903686523438e+01 1.629078674316406250e+01 2.197474098205566406e+01 2.285762023925781250e+01 1.761290931701660156e+01 1.718000221252441406e+01 1.678614234924316406e+01 1.657537269592285156e+01 1.646478080749511719e+01 1.618825340270996094e+01 1.583014392852783203e+01 1.560763072967529297e+01 1.533188343048095703e+01 1.525744628906250000e+01 1.520389461517333984e+01 1.525485706329345703e+01 1.511189746856689453e+01 1.505157184600830078e+01 1.489424610137939453e+01 1.460051250457763672e+01 1.432339763641357422e+01 1.399576950073242188e+01 1.386769580841064453e+01 1.387163639068603516e+01 1.396290683746337891e+01 1.411284160614013672e+01 1.426128864288330078e+01 1.449779987335205078e+01 1.460072803497314453e+01 1.513070011138916016e+01 1.815848731994628906e+01 1.783768272399902344e+01 2.603449058532714844e+01 1.546912288665771484e+01 1.638889694213867188e+01 1.471885013580322266e+01 1.534396076202392578e+01 1.425145816802978516e+01 1.477538967132568359e+01 1.485363483428955078e+01 1.439391422271728516e+01 1.431293201446533203e+01 1.429992008209228516e+01 1.512333297729492188e+01 2.369992256164550781e+01 2.956167411804199219e+01 2.407462501525878906e+01 2.510388183593750000e+01 2.624330902099609375e+01
1.759664344787597656e+01 1.599155902862548828e+01 1.724742126464843750e+01 1.618645668029785156e+01 1.627037429809570312e+01 1.600395011901855469e+01 2.093305778503417969e+01 2.259330749511718750e+01 1.737182044982910156e+01 1.709007263183593750e+01 1.669927597045898438e+01 1.649957847595214844e+01 1.640923118591308594e+01 1.613223457336425781e+01 1.577903938293457031e+01 1.551983547210693359e+01 1.526994037628173828e+01 1.517338466644287109e+01 1.515636444091796875e+01 1.519619655609130859e+01 1.508780288696289062e+01 1.502306365966796875e+01 1.484398365020751953e+01 1.453030395507812500e+01 1.424190998077392578e+01 1.393043613433837891e+01 1.383136749267578125e+01 1.388554954528808594e+01 1.409460830688476562e+01 1.406977367401123047e+01 1.417033100128173828e+01 1.441043472290039062e+01 1.451206207275390625e+01 1.581377506256103516e+01 2.136941909790039062e+01 1.848862075805664062e+01 1.647853088378906250e+01 1.519915390014648438e+01 1.617893600463867188e+01 1.445853900909423828e+01 1.547376155853271484e+01 1.417796421051025391e+01 1.471010303497314453e+01 1.495638084411621094e+01 1.429552555084228516e+01 1.423758316040039062e+01 1.424518871307373047e+01 1.506322956085205078e+01 2.363134193420410156e+01 2.951549148559570312e+01 2.392424011230468750e+01 2.499575996398925781e+01 2.616194725036621094e+01
2.289267921447753906e+01 1.634657096862792969e+01 1.835913085937500000e+01 1.658153533935546875e+01 1.769320678710937500e+01 1.587300014495849609e+01 1.773129081726074219e+01 1.824802207946777344e+01 1.718870735168457031e+01 1.701144981384277344e+01 1.667335891723632812e+01 1.653723526000976562e+01 1.637406730651855469e+01 1.608953285217285156e+01 1.574060726165771484e+01 1.546141147613525391e+01 1.522312068939208984e+01 1.520870208740234375e+01 1.515024852752685547e+01 1.522278499603271484e+01 1.507282447814941406e+01 1.498088169097900391e+01 1.477660465240478516e+01 1.446432209014892578e+01 1.418728733062744141e+01 1.390630817413330078e+01 1.377696990966796875e+01 1.384259700775146484e+01 1.433538913726806641e+01 1.404038429260253906e+01 1.409867668151855469e+01 1.434554481506347656e+01 1.444535350799560547e+01 1.552118587493896484e+01 1.829455757141113281e+01 1.723425674438476562e+01 1.588596343994140625e+01 1.516468715667724609e+01 1.662221145629882812e+01 1.488918495178222656e+01 1.715845108032226562e+01 1.418037509918212891e+01 1.466708946228027344e+01 1.502840805053710938e+01 1.434870147705078125e+01 1.419906902313232422e+01 1.419768524169921875e+01 1.499648761749267578e+01 2.356937217712402344e+01 2.942283630371093750e+01 2.381377601623535156e+01 2.489661407470703125e+01 2.607847023010253906e+01
